Nom	FreqN	SourceN	BigramN	Score_etym	ClSem_p	ClSem_h	ClSem_c	ClSem_a	Score_p	Score_h	Score_c	Score_a	SyllN	AccSyllN	AccZal	ClFlex	ClFlexZal	Genre	AllomV	AllomC	Segment	Adjectif	Context	FreqA	Radical	DPhoR	SuffDerA
фредериксберг	0	autre	#ф фр ре ед де ер ри ик кс сб бе ер рг г#	-4.568788180910504	p	0	0	0	0.555145971583072	0.2298303603894887	0.3256343692949122	0.2530091356833559	4	d	a	I	3	m	0	0	0	фредериксбергский	"Толстые покойники стали национальным бедствием в Дании // Новый регион 2, 2008.01.30   [омонимия не снята]  Все примеры (1)
           «Люди становятся все крупнее и крупнее, поэтому приходится подстраиваться под действительность», – говорит в интервью газете «Политикен» Том Нобель, возглавляющий морг одной из крупнейших больниц страны, Фредериксбергского госпиталя.  [Толстые покойники стали национальным бедствием в Дании // Новый регион 2, 2008.01.30]  [омонимия не снята]  ←…→"	1	фредериксберг	cVel	sk
фреза	501	autre	#ф фр ре ез за а#	1.1969226997901623	0	0	c	0	0.1373686109137304	0.3283502039583464	0.586122030685666	0.4663526602409741	2	d	d	II	1	f	0	mouil	0	фрезевый	"Олеся НОСОВА, Александр СИДОРОВ. (Наши спец. корр.). «Подопытные кролики» Института мозга // Комсомольская правда, 2002.08.23   [омонимия не снята]  Все примеры (1)
           На все настойчивые вопросы об операции (волнение пациента вполне объяснимо―не каждый день тебе вскрывают череп, или, как изящно говорят хирурги, «накладывают два фрезевых отверстия»!  [Олеся НОСОВА, Александр СИДОРОВ. (Наши спец. корр.). «Подопытные кролики» Института мозга // Комсомольская правда, 2002.08.23]  [омонимия не снята]  ←…→"	1	фрез	cDent	Ov
фридберг	58	autre	#ф фр ри ид дб бе ер рг г#	-3.056734660169071	p	0	0	0	0.6036127964486036	0.2827930612105073	0.2509842036768114	0.2099189249551554	2	ad	a	I	3	m	0	0	0	фридбергский	"неизвестный. Экспроприация в фридбергском банке (1910.06.23) // «Утро России», 1910   [омонимия не снята]  Все примеры (1)
           неизвестный.  Экспроприация в фридбергском банке Фридберг (Гессен), 9 июня.  [неизвестный. Экспроприация в фридбергском банке (1910.06.23) // «Утро России», 1910]  [омонимия не снята]  ←…→"	1	фридберг	cVel	sk
фуксия	126	autre	#ф фу ук кс си ия я#	-3.418686327270433	0	0	c	0	0.1749165329455261	0.3516994633661499	0.658516585905448	0.3523609636875243	3	aad	a	II	7	f	0	0	0	фуксиевый	"Елена ЛЕВИНА. Платье в клеточку, чулки в полосочку // Комсомольская правда, 2001.05.11   [омонимия не снята]  Все примеры (1)
           Пестрая карамелька Если, шагая из весны в лето, вам неохота стягивать полюбившийся немаркий свитерок цвета пьяной вишни или любимые фуксиевые брючки, не особенно переживайте.  [Елена ЛЕВИНА. Платье в клеточку, чулки в полосочку // Комсомольская правда, 2001.05.11]  [омонимия не снята]  ←…→"	1	фуксиj	cAlv	Ov
фуллертон	2	autre	#ф фу ул лл ле ер рт то он н#	-3.267130856264959	p	0	0	0	0.5866057923333299	0.2338817654500667	0.2916667698137273	0.203841513398966	3	aad	a	I	1	m	0	0	0	фуллертонский	"10 апреля // РИА Новости, 2006.04.10   [омонимия не снята]  Все примеры (1)
           Закончив школу и проучившись несколько лет в Фуллертонском колледже, в 1971 году отправился в Японию, чтобы продолжить обучение айкидо и постигнуть основы буддизма.  [10 апреля // РИА Новости, 2006.04.10]  [омонимия не снята]  ←…→"	1	фуллертон	cDent	sk
фуникулер	390	autre	#ф фу ун ни ик ку ул ле ер р#	-1.9305833041742664	0	0	c	0	0.2876210508355827	0.2617158448008899	0.5339962344617852	0.3426508759061383	4	d	a	I	1	m	0	0	0	фуникулерный	"коллективный. Фуникулер в Нижнем Новгороде (2013)   [омонимия не снята]  Все примеры (1)
           [Максим Покровский, муж]   Еще в 2007 году, впервые прозвучала новость, что надо бы фуникулерную дорогу в Нижнем возобновить.  [коллективный. Фуникулер в Нижнем Новгороде (2013)]  [омонимия не снята]  ←…→"	1	фуникулер	cDent	n
футболка	5409	autre	#ф фу ут тб бо ол лк ка а#	2.4686739195045235	0	0	c	0	0.2577892921455011	0.3226611008778097	0.5391315076462102	0.3375912380894913	3	ad	a	II	3	f	1	palat	0	футболочный	"Боксер Дэвид Хэй шокировал участников пресс-конференции с Кличко // РИА Новости, 2009.04.16   [омонимия не снята]  Все примеры (1)
           Одетый в серый костюм и белую рубашку украинец держал перед собой на руке, как щит, все три своих чемпионских пояса и достойно отразил, как писали потом спортивные обозреватели, эту ""футболочно-словесную"" атаку противника.  [Боксер Дэвид Хэй шокировал участников пресс-конференции с Кличко // РИА Новости, 2009.04.16]  [омонимия не снята]  ←…→"	1	футболоч	cAlv	n
фуцзянь	51	autre	#ф фу уц цз зя ян нь ь#	-0.1216925651906719	p	0	0	0	0.7754014476172607	0.351924695151408	0.3123167983971808	0.222832563523036	2	d	a	III	8	f	0	0	0	фуцзяньской	"События за рубежом // Борьба, 1931   [омонимия не снята]  Все примеры (1)
           В Фуцзяньской провинции красные армии в результате предпринятого наступления вновь овладели районом Юндан.  [События за рубежом // Борьба, 1931]  [омонимия не снята]  ←…→"	1	фуцзян	cDent	sk
фучжоу	7	autre	#ф фу уч чж жо оу у#	-0.6424808764480271	p	0	0	0	0.7238458678820516	0.3167309382259006	0.2952630716539494	0.2473396093007719	3	ad	0	I	0	n	0	0	0	фучжоуский	"В. Д. Черевков. По китайскому побережью // «Исторический вестник», 1898   [омонимия не снята]  Все примеры (1)
           История возникновения Фучжоуского арсенала была в свое время рассказана одним из профессоров его, французом Руссё, стоявшим очень близко к инициаторам и руководителям замечательного учреждения.  [В. Д. Черевков. По китайскому побережью // «Исторический вестник», 1898]  [омонимия не снята]  ←…→"	1	фучжоу	Vow	sk
хадрамаут	6	autre	#х ха ад др ра ам ма ау ут т#	-1.6777814941534026	p	0	0	0	0.5568827654641946	0.5125637034088355	0.2998495431119661	0.257666146237187	4	d	a	I	1	m	0	0	0	хадрамаутский	"С. В. Рязанцев. В мире запахов и звуков (1997)   [омонимия не снята]  Все примеры (1)
           Местным хадрамаутским ладаном, называемым по-арабски «либан белый», окуривают общественные бани и банные помещения в домах.  [С. В. Рязанцев. В мире запахов и звуков (1997)]  [омонимия не снята]  ←…→"	1	хадрамаут	cDent	sk
халва	472	autre	#х ха ал лв ва а#	1.1091620131308335	0	0	c	0	0.2459272996568811	0.4431779838173638	0.6727751521314925	0.5278453103491503	2	d	b	II	1	f	0	0	0	халвовый	"Г. А. Шенгели. Шелк (1933)   [омонимия не снята]  Все примеры (1)
           И в воздухе ― к журчанью арыка,  К легчайшей дымке вспугнутого лёсса,  К идущему с земли и с неба зною Примешивается халвовый дух, ― Густой, слюну зовущий запах тленья.  [Г. А. Шенгели. Шелк (1933)]  [омонимия не снята]  ←…→"	1	халв	cLab	Ov
халкидонит	4	autre	#х ха ал лк ки ид до он ни ит т#	-1.748142256766049	0	h	0	0	0.4291059566881621	0.4526377049594993	0.2968189293110918	0.3450241493592531	4	d	a	I	1	m	0	0	0	халкидонитский	"С. С. Аверинцев. Судьбы европейской культурной традиции в эпоху перехода от античности к Средневековью (1976)   [омонимия не снята]  Все примеры (1)
           Борьба между монофиситством и халкидонитским православием затянулась на века и велась пером и мечом, не приводя к результатам: греко-латинский мир не мог отказаться от халкидонской формулы, а копты и западные сирийцы предпочитали приветствовать арабских завоевателей, чем принять эту формулу.  [С. С. Аверинцев. Судьбы европейской культурной традиции в эпоху перехода от античности к Средневековью (1976)]  [омонимия не снята]  ←…→"	1	халкидонит	cDent	sk
халупа	437	slave	#х ха ал лу уп па а#	1.3664022755134069	0	0	c	0	0.2949820335310036	0.3361863650268908	0.6114794900164915	0.3080178875773001	3	ad	a	II	1	f	0	0	0	халупный	"А. Г. Малышкин. Люди из захолустья (1938)   [омонимия не снята]  Все примеры (1)
           Не то чтобы хорошо, а вдруг вот такое этой песней подошло, чего не хватало, чтобы людям, сидящим в чаду халупном, глубоко, во всю тоску, вздохнулось…  [А. Г. Малышкин. Люди из захолустья (1938)]  [омонимия не снята]  ←…→"	1	халуп	cLab	n
хангерфорд	2	autre	#х ха ан нг ге ер рф фо ор рд д#	-2.898758004990888	p	0	0	0	0.6171538066287855	0.4422332884137224	0.2059122692757991	0.247392637141618	3	aad	a	I	1	m	0	0	0	хангерфордский	"И. Ф. Цветков. Морское чудище инженера Брунеля в романе Жюля Верна «Плавающий город» // «Вестник РАН», 2001   [омонимия не снята]  Все примеры (1)
           В 1841-1845 гг. он успел построить Хангерфордский подвесной мост в Лондоне.  [И. Ф. Цветков. Морское чудище инженера Брунеля в романе Жюля Верна «Плавающий город» // «Вестник РАН», 2001]  [омонимия не снята]  ←…→"	1	хангерфорд	cDent	sk
хантсвилл	24	autre	#х ха ан нт тс св ви ил лл л#	-1.560382214191847	p	0	0	0	0.648330982628869	0.1920183168613902	0.2662061002589911	0.2094704674743375	2	ad	a	I	1	m	0	mouil	0	хантсвилльский	"Александр Садчиков. Афро не американцы // Известия, 2010.06.28   [омонимия не снята]  Все примеры (1)
           Помимо членов клуба G-8, в хантсвилльском саммите приняли участие руководители семи африканских стран, представлявшие миллиард жителей Черного континента, который не имеет представительства ни в G-8, ни в G-20.  [Александр Садчиков. Афро не американцы // Известия, 2010.06.28]  [омонимия не снята]  ←…→"	1	хантсвилл	cDent	sk
харя	1567	slave	#х ха ар ря я#	-1.4291519580203569	0	0	c	0	0.2657519760429345	0.4887790815630634	0.4536350767625503	0.4416887699539986	2	ad	a	II	2	f	0	0	0	харьский	"Галина Щербакова. Ёкэлэмэнэ... (2001)   [омонимия не снята]  Все примеры (1)
           ― не то что не любить, а без отвращения смотреть не может ― все хари-харьские!  [Галина Щербакова. Ёкэлэмэнэ... (2001)]  [омонимия не снята]  ←…→"	1	хар	cDent	sk
хата	8048	autre	#х ха ат та а#	0.8873850514091519	0	0	c	0	0.3123109424934909	0.4028703838860486	0.6817890744101535	0.3389654537251904	2	ad	a	II	1	f	0	0	0	хатный	"Василь Быков. На болотной стежке (2000) // «Звезда», 2001   [омонимия не снята]  Все примеры (1)
           ― негромко скомандовал один, высокий и поджарый, с каким-то болезненно белым даже в хатней темноте лицом.  [Василь Быков. На болотной стежке (2000) // «Звезда», 2001]  [омонимия не снята]  ←…→"	1	хат	cDent	n
хаттаб	929	autre	#х ха ат тт та аб б#	-0.9918985926779852	p	0	0	0	0.5163742043215234	0.4500936965904828	0.2718073744974268	0.2685793552524134	2	d	a	I	1	m	0	0	0	хаттабский	"Янченков Владимир. БЕРИ ШИНЕЛЬ, ИДИ В ОКОП // Труд-7, 2000.09.30   [омонимия не снята]  Все примеры (1)
           Поистине масхадовско-басаевско-хаттабское воинство―гидра о ста головах!  [Янченков Владимир. БЕРИ ШИНЕЛЬ, ИДИ В ОКОП // Труд-7, 2000.09.30]  [омонимия не снята]  ←…→"	1	хаттаб	cLab	sk
хвойник	48	slave	#х хв во ой йн ни ик к#	1.3772356586776913	0	0	c	0	0.2817844222834995	0.3366955276630486	0.595680006341236	0.2850498597348871	2	ad	a	I	3	m	0	0	0	хвойниковый	"В. А. Обручев. В дебрях Центральной Азии (1951)   [омонимия не снята]  Все примеры (1)
           Эфедра ― хвойник, кузьмичева трава, ― растение из сем. хвойниковых, растет в умеренной полосе Европы и Азии; используется в медицине.  [В. А. Обручев. В дебрях Центральной Азии (1951)]  [омонимия не снята]  ←…→"	1	хвойник	cVel	Ov
хеб	31	autre	#х хе еб б#	-0.0177313659648013	p	0	0	0	0.5873979688103104	0.2774713548438446	0.2596818399022944	0.2057771916946359	1	d	a	I	1	m	0	0	0	хебский	"Еремей Парнов. Александрийская гемма (1990)   [омонимия не снята]  Все примеры (1)
           Решетки выкованы хебскими и иланскими кузнецами, скамьи на клиросе и две исповедальни сделаны резчиком Пистлом.  [Еремей Парнов. Александрийская гемма (1990)]  [омонимия не снята]  ←…→"	1	хеб	cLab	sk
хедлайнер	214	autre	#х хе ед дл ла ай йн не ер р#	-1.5438196338330594	0	h	0	0	0.3114629460451785	0.3380570523748819	0.3678623920707894	0.3572066793687312	3	ad	a	I	1	m	0	0	0	хедлайнерский	"Сергей БИРЮКОВ. Чем заняться на «Нашествии» // Труд-7, 2010.07.07   [омонимия не снята]  Все примеры (1)
           Особенно мощным будет хедлайнерский блок в последний день, в воскресенье: среди его участников — «ДДТ», «Ю-Питер», «Сплин», «Воплi Вiдоплясова».  [Сергей БИРЮКОВ. Чем заняться на «Нашествии» // Труд-7, 2010.07.07]  [омонимия не снята]  ←…→"	1	хедлайнер	cDent	sk
хельсингборг	25	autre	#х хе ел ль ьс си ин нг гб бо ор рг г#	-2.600345982041092	p	0	0	0	0.7244977881337673	0.3052802028616028	0.1960571846355344	0.1567252607151358	3	aad	a	I	3	m	0	0	0	хельсингборгский	"Вячеслав Рыбаков. Гравилет «Цесаревич» (1993)   [омонимия не снята]  Все примеры (1)
           Хоть и обещал Ступак в том письме воротиться навсегда, но месяца через четыре, что-то такое похимичив ― сохранились его счета, оплачивающиеся, как ни странно, Зинульчиком, бывшей в услужении у какого-то хельсингборгского галантерейщика, и счета эти выдавали вдруг пробудившийся интерес к химическим опытам на дому ― вновь отчалил в Англию.  [Вячеслав Рыбаков. Гравилет «Цесаревич» (1993)]  [омонимия не снята]  ←…→"	1	хельсингборг	cVel	sk
хендон	2	autre	#х хе ен нд до он н#	-0.7959564882457925	p	0	0	0	0.6401591469341785	0.2794053137352377	0.1867767412501147	0.2373311059887077	2	ad	a	I	1	m	0	0	0	хендонский	"С. Вишенков. Испытатели (1947)   [омонимия не снята]  Все примеры (1)
           Приходит предписание выезжать в Англию, на хендонский авиационный парад.  [С. Вишенков. Испытатели (1947)]  [омонимия не снята]  ←…→"	1	хендон	cDent	sk
херфорд	5	autre	#х хе ер рф фо ор рд д#	-1.7812997556670085	p	0	0	0	0.6603047255706096	0.3315286603162243	0.2275544861809721	0.1890113425932174	2	ad	a	I	1	m	0	0	0	херфордский	"Соколенко Юлия. ЗДОРОВОЕ ПИТАНИЕ - С ПЕРВЫХ ДНЕЙ // Труд-7, 2004.03.10   [омонимия не снята]  Все примеры (1)
           Тем самым был заложен фундамент успешного развития херфордской компании ""Хумана"".  [Соколенко Юлия. ЗДОРОВОЕ ПИТАНИЕ - С ПЕРВЫХ ДНЕЙ // Труд-7, 2004.03.10]  [омонимия не снята]  ←…→"	1	херфорд	cDent	sk
хиддинк	4343	autre	#х хи ид дд ди ин нк к#	-0.8496178692208516	p	0	0	0	0.2871044958389929	0.3623417981954115	0.2577447267552844	0.3075773465361113	2	ad	a	I	3	m	0	0	0	хиддинкский	"обозреватель «Советского спорта» Юрий Севидов. Гус, какая сборная настоящая? // Советский спорт, 2007.08.23   [омонимия не снята]  Все примеры (1)
           Валерий Лобановский говорил, что современный футболист должен быть универсалом и уметь закрыть любую позицию, но коль играл Билялетдинов всю жизнь в середине поля, по хиддинкскому велению за пятнадцать минут перерыва он не научится образцово действовать в обороне.  [обозреватель «Советского спорта» Юрий Севидов. Гус, какая сборная настоящая? // Советский спорт, 2007.08.23]  [омонимия не снята]  ←…→"	1	хиддинк	cVel	sk
хийтола	0	autre	#х хи ий йт то ол ла а#	1.4274435748445602	p	0	0	0	0.6187295915498994	0.2340961091090585	0.2615944233484355	0.245212584309733	3	aad	a	II	1	f	0	mouil	0	хийтольский	"ДЕТИ, В ШКОЛУ СОБИРАЙТЕСЬ // Труд-7, 2005.08.09   [омонимия не снята]  Все примеры (1)
           Но управляющая Хийтольской администрацией Людмила Глытенко отстаивала ее необходимость.  [ДЕТИ, В ШКОЛУ СОБИРАЙТЕСЬ // Труд-7, 2005.08.09]  [омонимия не снята]  ←…→"	1	хийтол	cDent	sk
химия	13431	autre	#х хи им ми ия я#	-2.833539288728758	0	0	0	a	0.2964282452703295	0.3013004471313599	0.4279045545845837	0.4624615889883157	3	aad	a	II	7	f	0	0	0	химийный	"Евгений Попов. Это все химия (1970-2000)   [омонимия не снята]  Все примеры (1)
           Кроме флакона, там валялся пустой коробок спичек и неизвестно почему тонкая книжица на украинском языке «Питання використання календарного часу на химийных пидприемствах».  [Евгений Попов. Это все химия (1970-2000)]  [омонимия не снята]  ←…→"	1	химиj	cAlv	n
хинин	342	autre	#х хи ин ни ин н#	-1.170378750776076	0	0	c	0	0.2026265687709579	0.3035867421961468	0.6410031964031669	0.3960634313747572	2	d	a	I	1	m	0	0	0	хининовый	"Л. Солодкин. Хинин // «Химия и жизнь», 1966   [омонимия не снята]  Все примеры (1)
           Наконец, суммируя накопленные данные, П. Рабе в 1908 году предложил структурную формулу хининовых алкалоидов, которая вскоре была признана всеми химиками.  [Л. Солодкин. Хинин // «Химия и жизнь», 1966]  [омонимия не снята]  ←…→"	1	хинин	cDent	Ov
хинон	28	autre	#х хи ин но он н#	-1.7068491057033346	0	0	c	0	0.1722146040714645	0.2685534696353878	0.7072742076779197	0.5167098728515891	2	d	a	I	1	m	0	0	0	хиноновый	"Новые полимерные нанокомпозиции с гигантской динамической оптической нелинейностью (2005) // «Физика твердого тела», 2005.01.15   [омонимия не снята]  Все примеры (1)
           Исследована \glqq гигантская \grqq оптическая нелинейность новой органической композиции на основе проводящего полимера поли (9-винилкарбазола) и хиноновых производных в качестве фотогенератора заряда.  [Новые полимерные нанокомпозиции с гигантской динамической оптической нелинейностью (2005) // «Физика твердого тела», 2005.01.15]  [омонимия не снята]  ←…→"	1	хинон	cDent	Ov
хладон	41	slave	#х хл ла ад до он н#	-0.907165941476728	0	0	c	0	0.1795771480653692	0.2404190746710505	0.6146519627289591	0.4028089686428314	2	d	a	I	1	m	0	0	0	хладоновый	"Бортинженер Андрей Гусельников: Я трижды ускользал из самолета для переговоров // Комсомольская правда, 2001.03.22   [омонимия не снята]  Все примеры (1)
           Есть такие хладоновые огнетушители―струя на время парализует человека.  [Бортинженер Андрей Гусельников: Я трижды ускользал из самолета для переговоров // Комсомольская правда, 2001.03.22]  [омонимия не снята]  ←…→"	1	хладон	cDent	Ov
хлорангидрид	49	autre	#х хл ло ор ра ан нг ги ид др ри ид д#	-2.685004245635944	0	0	c	0	0.15003391445421	0.2014192555123359	0.7124648248324397	0.3599976887520307	4	d	a	I	1	m	0	0	0	хлорангидридный	"Эдуард Нифантьев и др. Функционализация Р-фосфокавитандов // «Российский химический журнал», 2001   [омонимия не снята]  Все примеры (1)
           В хлорангидридном методе фосфорилирования в реакцию обычно вводят хлорангидриды фосфонистой [2, 3], фосфористой [4—6] и фосфорной [7, 8] кислот.  [Эдуард Нифантьев и др. Функционализация Р-фосфокавитандов // «Российский химический журнал», 2001]  [омонимия не снята]  ←…→"	1	хлорангидрид	cDent	n
хлорат	44	autre	#х хл ло ор ра ат т#	-1.4077785836520753	0	0	c	0	0.1790961871659365	0.1700907851664235	0.6486365074846808	0.3583627060752202	2	d	a	I	1	m	0	0	0	хлоратный	"В. Демьянов. Человек в отсеке // «Химия и жизнь», 1968   [омонимия не снята]  Все примеры (1)
           Другой вариант: химические источники кислорода, так называемые хлоратные свечи, состоящие из смеси хлората натрия NaClO3, железного порошка и стеклянной ваты.  [В. Демьянов. Человек в отсеке // «Химия и жизнь», 1968]  [омонимия не снята]  ←…→"	1	хлорат	cDent	n
хмонг	26	autre	#х хм мо он нг г#	-1.3971156731050365	0	h	0	0	0.4132976617864701	0.5401336601754724	0.3093745867498834	0.2818402597412076	1	d	a	I	3	m	0	0	0	хмонгский	"Лаос - следы вьетнамской войны: американские бомбы в земле и теракты учеников ЦРУ США в городах // РИА Новости, 2004.12.14   [омонимия не снята]  Все примеры (1)
           Секретность была вполне оправданной: ведь, чтобы получить обещанную плату, в качестве отчетности хмонгские боевики приносили своим заокеанским инструкторам отрезанные уши убитых ими людей.  [Лаос - следы вьетнамской войны: американские бомбы в земле и теракты учеников ЦРУ США в городах // РИА Новости, 2004.12.14]  [омонимия не снята]  ←…→"	1	хмонг	cVel	sk
хоккенхайм	27	autre	#х хо ок кк ке ен нх ха ай йм м#	-0.1838372032219069	p	0	0	0	0.5671526084411481	0.280420231389165	0.2572048166575975	0.3737930499193221	3	aad	a	I	1	m	0	0	0	хоккенхаймский	"Автогонки-1 (форум) (2005)   [омонимия не снята]  Все примеры (1)
           Жаль.  Мне очень нравится Хоккенхаймская траса.  Пожалуй после Японии моя любимая.  [Автогонки-1 (форум) (2005)]  [омонимия не снята]  ←…→"	1	хоккенхайм	cLab	sk
холестерол	16	autre	#х хо ол ле ес ст те ер ро ол л#	-0.8518641193110055	0	0	c	0	0.1423805117738175	0.2888241890121303	0.699497343809147	0.4349864244132317	4	d	a	I	1	m	0	0	0	холестероловый	"Об основных результатах исследований по проблеме СПИДа за 2000 г. (2001) // «Вопросы вирусологии», 2001.11.26   [омонимия не снята]  Все примеры (1)
           На основе модифицированных олигонуклеотидов с реакционноспособными группами сконструированы холестероловый и алкилирующий препараты.  [Об основных результатах исследований по проблеме СПИДа за 2000 г. (2001) // «Вопросы вирусологии», 2001.11.26]  [омонимия не снята]  ←…→"	1	холестерол	cDent	Ov
хостел	332	autre	#х хо ос ст те ел л#	-0.8626908366999709	0	0	c	0	0.2369329419803451	0.2766131297472623	0.4297940086041096	0.328861408548878	2	ad	a	I	1	m	0	mouil	0	хостельный	"Наталья Корчмарек. Столичные хостелы узаконят за 1,5 млн рублей // Известия, 2012.02.23   [омонимия не снята]  Все примеры (1)
           Как только эксперты выяснят, в какие правовые акты нужно внести «хостельные» поправки, комитет разработает предложения по изменению законодательства в пожарной, жилищной, строительной и других сферах и направит их в Минспорттуризма РФ.  [Наталья Корчмарек. Столичные хостелы узаконят за 1,5 млн рублей // Известия, 2012.02.23]  [омонимия не снята]  ←…→"	1	хостел	cDent	n
хохма	382	autre	#х хо ох хм ма а#	1.399198281468799	0	0	0	a	0.2604011114424732	0.3389708623656082	0.3389956697305766	0.437678399108823	2	ad	a	II	1	f	0	0	0	хохмовой	"Лечащий врач (2004) // «Экран и сцена», 2004.05.06   [омонимия не снята]  Все примеры (1)
           Пришел парень, абсолютный комик с хохмовой органикой.  [Лечащий врач (2004) // «Экран и сцена», 2004.05.06]  [омонимия не снята]  ←…→"	1	хохм	cLab	Ov
хохолок	560	slave	#х хо ох хо ол ло ок к#	1.213326983273595	0	0	c	0	0.1556916571226952	0.4050126039882545	0.5778447039674419	0.3596714402187465	3	d	b	I	3	m	1	0	0	хохолковый	"Выразительный дизайн (2001) // «Ландшафтный дизайн», 2001.01.15   [омонимия не снята]  Все примеры (1)
           Мускари густоцветковый 28.  Мускари хохолковый «Plumosum»   29.  Нарцисс «Baby Moon»  [Выразительный дизайн (2001) // «Ландшафтный дизайн», 2001.01.15]  [омонимия не снята]  ←…→"	1	хохолк	cVel	Ov
хошут	0	autre	#х хо ош шу ут т#	-0.6964301271860226	0	h	0	0	0.5218513019066735	0.6691001967690282	0.2520687014891801	0.2844806421419497	2	d	a	I	1	m	0	0	0	хошутский	"Н. К. Рерих. Сердце Азии (1929)   [омонимия не снята]  Все примеры (1)
           Карашарские, олетские, хошутские наездники сменяют сартские мусульманские города.  [Н. К. Рерих. Сердце Азии (1929)]  [омонимия не снята]  ←…→"	1	хошут	cDent	sk
храп	1650	slave	#х хр ра ап п#	-0.268578605546542	0	0	0	a	0.1288534166212459	0.299601481595848	0.3958153629830917	0.5636712028688564	1	d	a	I	1	m	0	0	0	храповый	"МР5 «Хенклер унд Кох»: бессмертный лидер (2004) // «Солдат удачи», 2004.09.08   [омонимия не снята]  Все примеры (1)
           Оно включает храповый механизм отсчета ― счетчик выстрелов, а точнее, счетчик возвратов курка.  [МР5 «Хенклер унд Кох»: бессмертный лидер (2004) // «Солдат удачи», 2004.09.08]  [омонимия не снята]  ←…→"	1	храп	cLab	Ov
хромат	14	autre	#х хр ро ом ма ат т#	-2.028657192791984	0	0	c	0	0.1997848651716312	0.2336153459442233	0.7020627624604034	0.3759147989117332	2	d	a	I	1	m	0	0	0	хроматный	"Н. В. Гудин и др. Кафедра технологии электрохимических производств: подготовка специалистов, наука и технологии // «Вестник Казанского технологического университета», 1997   [омонимия не снята]  Все примеры (1)
           В этих условиях хроматированные цинковые покрытия быстро теряют свою защитную способность из-за дегидратации хроматного слоя, тогда как покрытия на основе сплавов цинка оказываются в этих условиях значительно более устойчивыми.  [Н. В. Гудин и др. Кафедра технологии электрохимических производств: подготовка специалистов, наука и технологии // «Вестник Казанского технологического университета», 1997]  [омонимия не снята]  ←…→"	1	хромат	cDent	n
хронограф	285	autre	#х хр ро он но ог гр ра аф ф#	-1.2051257129749815	0	0	c	0	0.2329940266485404	0.233778756951398	0.3395348491147855	0.3076982083732409	3	ad	a	I	1	m	0	0	0	хронографный	"Ф. И. Буслаев. Бытовые слои русского эпоса (1887)   [омонимия не снята]  Все примеры (1)
           В хронографной истории о начале Русской земли приводится летописная сказка: «Тогда княжиша два брата, единому имя Диюлес (вар.  [Ф. И. Буслаев. Бытовые слои русского эпоса (1887)]  [омонимия не снята]  ←…→"	1	хронограф	cLab	n
хронотоп	252	autre	#х хр ро он но от то оп п#	-0.6760335640945613	0	0	0	a	0.2532652768454039	0.2631126096139689	0.3406711545697484	0.4440427242250404	3	d	a	I	1	m	0	0	0	хронотопный	"Владимир Шкуратов. Революция времени // «Знание - сила», 2009   [омонимия не снята]  Все примеры (1)
           Хронотопные «ворота» открываются и закрываются слишком быстро, чтобы пропустить первосмыслы.  [Владимир Шкуратов. Революция времени // «Знание - сила», 2009]  [омонимия не снята]  ←…→"	1	хронотоп	cLab	n
хруст	1803	slave	#х хр ру ус ст т#	-0.8264118775248384	0	0	0	a	0.1755591459732039	0.3423987264421643	0.449429186844955	0.517183401494422	1	d	a	I	1	m	0	0	0	хрустный	"В. Г. Шершеневич. «К Вам несу мое сердце в оберточной бумаге...» (1913-1915)   [омонимия не снята]  Все примеры (1)
           К Вам несу мое сердце в оберточной бумаге,  Сердце, облысевшее от мимовольных конвульсий,  К Вам, проспекты, где дома, как баки,  Где в хрустном лае трамвайной собаки Сумрак щупает у алкоголиков пульсы.  [В. Г. Шершеневич. «К Вам несу мое сердце в оберточной бумаге...» (1913-1915)]  [омонимия не снята]  ←…→"	1	хруст	cDent	n
хуаншань	9	autre	#х ху уа ан нш ша ан нь ь#	-0.419000686824488	p	0	0	0	0.573243039751228	0.2665875443001167	0.321332850723054	0.2110769115805721	3	d	a	I	2	m	0	0	0	хуаншаньский	"неизвестный. Вести (1905.02.23) // «Русское слово», 1905   [омонимия не снята]  Все примеры (1)
           В хуаншаньском районе 7-го февраля наши небольшие авангарды из Тинаю и Цензылинского перевала несколько отодвинулись назад; южный авангард остался на месте.  [неизвестный. Вести (1905.02.23) // «Русское слово», 1905]  [омонимия не снята]  ←…→"	1	хуаншан	cDent	sk
хужир	17	autre	#х ху уж жи ир р#	-0.8432552827170507	p	0	0	0	0.6037649184869258	0.278142244757243	0.3093372081005926	0.2286177034361306	2	d	a	I	1	m	0	0	0	хужирский	"Байкальский сбор краеведов (2003) // «Восточно-Сибирская правда» (Иркутск), 2003.06.25   [омонимия не снята]  Все примеры (1)
           Одним из самых ярких приверженцев школьного краеведческого движения в Иркутской области являлся учитель, исследователь, директор Хужирской семилетней школы Николай Ревякин.  [Байкальский сбор краеведов (2003) // «Восточно-Сибирская правда» (Иркутск), 2003.06.25]  [омонимия не снята]  ←…→"	1	хужир	cDent	sk
