Nom	FreqN	SourceN	BigramN	Score_etym	ClSem_p	ClSem_h	ClSem_c	ClSem_a	Score_p	Score_h	Score_c	Score_a	SyllN	AccSyllN	AccZal	ClFlex	ClFlexZal	Genre	AllomV	AllomC	Segment	Adjectif	Context	FreqA	Radical	DPhoR	SuffDerA
ствол	14830	slave	#с ст тв во ол л#	0.925922051146746	0	0	c	0	0.1645184244364607	0.3274161472945708	0.566884579698121	0.4525354076694199	1	d	b	I	1	m	0	0	0	стволовый		3530	ствол	cDent	Ov
уборка	7676	slave	#у уб бо ор рк ка а#	3.0337023639009386	0	0	0	a	0.169222273527464	0.2373088869312646	0.4124558643903731	0.4627149400807429	3	ad	a	II	3	f	1	0	supp	уборный		3526	убор	cDent	n
груз	23781	slave	#г гр ру уз з#	-0.2449180752430519	0	0	c	0	0.2376814104709477	0.3305448711499097	0.5517899779228349	0.4389391992617762	1	d	a	I	1	m	0	0	0	грузный		3445	груз	cDent	n
зверь	28447	slave	#з зв ве ер рь ь#	-0.0696309152537062	0	h	0	0	0.275046729857662	0.6321923804334404	0.4665675333776017	0.395254900548487	1	d	e	I	2	m	0	mouil	0	зверский		3371	звер	cDent	sk
питье	2917	slave	#п пи ит ть ье е#	2.734668564767837	0	0	0	a	0.1868182249514382	0.3160165819657353	0.5180284216571398	0.4290486544011728	2	d	b	I	6	n	1	0	0	питьевой		3364	питьj	cAlv	Ov
трамвай	12799	autre	#т тр ра ам мв ва ай й#	-1.0641033839364784	0	0	c	0	0.2589527893057711	0.3482598686527701	0.6422243968859327	0.3757001767448669	2	d	a	I	6	m	0	0	0	трамвайный		3256	трамваj	cAlv	n
звук	51860	slave	#з зв ву ук к#	1.1716080298219589	0	0	0	a	0.1712962617583314	0.3392322929392575	0.5300202504015928	0.6129188067698391	1	d	a	I	3	m	0	palat	0	звучный		3239	звуч	cAlv	n
государь	56384	autre	#г го ос су уд да ар рь ь#	-1.2807573242865598	0	h	0	0	0.3450001007358517	0.632146986757703	0.3291784531276932	0.4162818424287612	3	d	a	I	2	m	0	0	0	государевый		3219	государ	cDent	Ov
мемориал	914	autre	#м ме ем мо ор ри иа ал л#	-2.301728665442246	0	0	c	0	0.2798676196283727	0.1936114163657088	0.3875849139336761	0.3026339328231755	4	d	a	I	1	m	0	mouil	0	мемориальный		3214	мемориал	cDent	n
эфир	22627	autre	#э эф фи ир р#	-1.6621785958634825	0	0	0	a	0.1961568311524562	0.277977000344659	0.4410658265884272	0.3785223729442593	2	d	a	I	1	m	0	0	0	эфирный		3209	эфир	cDent	n
бухгалтер	6720	autre	#б бу ух хг га ал лт те ер р#	-2.5849150852159672	0	h	0	0	0.2129421088121691	0.6366082807420563	0.3278333030437049	0.3216040298930391	3	ad	a	I	1	m	0	0	0	бухгалтерский		3176	бухгалтер	cDent	sk
партизан	5559	autre	#п па ар рт ти из за ан н#	-1.505455779138229	0	h	0	0	0.3614491444566116	0.5400454731253863	0.4784322548850207	0.402235812159074	3	d	a	I	1	m	0	0	0	партизанский		3117	партизан	cDent	sk
мусор	11857	slave	#м му ус со ор р#	-1.168993443664603	0	0	c	0	0.1733431828657828	0.312987718822849	0.5589003206237898	0.436150504027357	2	ad	c	I	1	m	0	0	0	мусорный		3112	мусор	cDent	n
дело	2683	slave	#д де ел ло о#	0.1841775736097194	0	0	0	a	0.1960346182870652	0.3042768741478444	0.3211074597080731	0.4075501181257502	2	ad	a	I	1	m	0	mouil	0	дельный		3052	дел	cDent	n
крест	34861	slave	#к кр ре ес ст т#	-1.4927635252760791	0	0	c	0	0.2706617490598938	0.3401325407012303	0.4783879103994863	0.3062299856013543	1	d	b	I	1	m	0	0	0	крестовый		2981	крест	cDent	Ov
стиль	36795	autre	#с ст ти ил ль ь#	-0.977080347873986	0	0	0	a	0.191353168210904	0.3321182772534222	0.3885307266925691	0.577984091243629	1	d	a	I	2	m	0	0	0	стильный		2943	стил	cDent	n
связь	181919	slave	#с св вя яз зь ь#	0.6898104924858992	0	0	0	a	0.1812573368064011	0.1970538472654446	0.286878367590599	0.4435666096812639	1	d	a	III	8	f	0	mouil	0	связной		2939	связ	cDent	n
конструктор	9219	autre	#к ко он нс ст тр ру ук кт то ор р#	-3.847704928322061	0	h	0	0	0.2827802665644109	0.3708237932608508	0.3573727053344429	0.3339281023202919	3	ad	a	I	1	m	0	0	0	конструкторский		2899	конструктор	cDent	sk
свод	9578	slave	#с св во од д#	1.6243541246997786	0	0	c	a	0.2436889613608694	0.2405697510036626	0.5640032224136076	0.358384313884568	1	d	a	I	1	m	0	0	0	сводный		2896	свод	cDent	n
борт	28622	autre	#б бо ор рт т#	-1.3856555664067731	0	0	c	0	0.2971667941838186	0.4125250159002762	0.6274341557603164	0.4131929616863764	1	d	c	I	1	m	0	0	0	бортовый		2881	борт	cDent	Ov
фарфор	2061	autre	#ф фа ар рф фо ор р#	-2.896361640417468	0	0	c	0	0.2605925768354912	0.4279358289338485	0.6451240381608013	0.4626012189059943	2	d	a	I	1	m	0	0	0	фарфоровый		2869	фарфор	cDent	Ov
адвокат	44069	autre	#а ад дв во ок ка ат т#	0.0417699374597426	0	h	0	0	0.3136991539994546	0.4725826959957114	0.2794154528354003	0.3751342319222372	3	d	a	I	1	m	0	0	0	адвокатский		2843	адвокат	cDent	sk
строй	31497	autre	#с ст тр ро ой й#	-0.1383847184370406	0	0	0	a	0.2101262986598228	0.2596572851261764	0.3405594264855153	0.3813524274451655	1	d	a	I	6	m	0	0	0	строевой		2842	строj	cAlv	Ov
лимон	6030	autre	#л ли им мо он н#	-1.9708163034225	0	0	c	0	0.2326304168746455	0.4457287327354599	0.6606852128427735	0.4908282197738039	2	d	a	I	1	m	0	0	0	лимоновый		2703	лимон	cDent	Ov
мелочь	16657	slave	#м ме ел ло оч чь ь#	0.2698906502834063	0	0	c	a	0.1327007066465365	0.2495531401103264	0.4262984242160675	0.4653940163634044	2	ad	e	III	8	f	0	0	0	мелочный		2683	мелоч	cAlv	n
склад	21912	slave	#с ск кл ла ад д#	0.4492199486570897	0	0	0	a	0.2083621169495896	0.2975975301343083	0.5514345404218506	0.4214086198915942	1	d	a	I	1	m	0	0	0	складской		2636	склад	cDent	sk
дьявол	10415	slave	#д дь ья яв во ол л#	0.5127051780666471	0	h	0	0	0.3874620506188238	0.6137546458043964	0.4081314039136995	0.3923526674589955	2	ad	a	I	1	m	0	mouil	0	дьявольский		2622	дьявол	cDent	sk
дым	29944	slave	#д ды ым м#	-0.6144956706175182	0	0	c	0	0.18331267243025	0.2571678536412727	0.5541895134446901	0.4838067006029967	1	d	c	I	1	m	0	0	0	дымный		2616	дым	cLab	n
мыло	8492	slave	#м мы ыл ло о#	0.5567542847619957	0	0	c	0	0.1668861848820735	0.3449597888676465	0.6081886054689516	0.4567877210002097	2	ad	c	I	1	n	0	mouil	0	мыльный		2580	мыл	cDent	n
лазурь	2254	autre	#л ла аз зу ур рь ь#	-0.1033635849492493	0	0	0	a	0.197264725351752	0.2481632719018153	0.3463096365795651	0.3343215726222343	2	d	a	III	8	f	0	mouil	0	лазурный		2568	лазур	cDent	n
кулинар	265	autre	#к ку ул ли ин на ар р#	-3.0162948445396265	0	h	0	0	0.2153142239507732	0.5126626233735477	0.5421219478025987	0.3855966870092344	3	d	a	I	1	m	0	0	0	кулинарный		2544	кулинар	cDent	n
пилот	16262	autre	#п пи ил ло от т#	0.5085753266406549	0	h	0	0	0.3139981685312368	0.4692746851762732	0.4493301589748973	0.391258910280986	2	d	a	I	1	m	0	0	0	пилотный		2538	пилот	cDent	n
чин	23480	slave	#ч чи ин н#	-0.6323997963555004	0	0	0	a	0.2635279366679693	0.4916927926184679	0.3649997732979737	0.4373225407914271	1	d	c	I	1	m	0	0	0	чинный		2521	чин	cDent	n
апрель	82686	autre	#а ап пр ре ел ль ь#	-1.485542093372436	0	0	0	a	0.1923778453895038	0.2808188486736281	0.1887873672212022	0.9909502905466182	2	d	a	I	2	m	0	0	0	апрельский		2513	апрел	cDent	sk
пляж	11872	autre	#п пл ля яж ж#	1.173464234209696	0	0	c	0	0.374810413792313	0.3615998597497962	0.5372197708657936	0.3644039999974616	1	d	a	I	4	m	0	0	0	пляжный		2498	пляж	cAlv	n
ссылка	22273	slave	#с сс сы ыл лк ка а#	3.566733716917833	0	0	c	a	0.3343738124781812	0.2995113202344776	0.3786469970240434	0.3446572246196785	2	ad	a	II	3	f	1	mouil	supp	ссыльный		2476	ссыл	cDent	n
лоб	30456	slave	#л ло об б#	0.5199827370215553	0	0	c	0	0.173443636886536	0.3027789663070173	0.6260375810165715	0.3356744521172854	1	d	b	I	1	m	1	0	0	лобовой		2463	лоб	cLab	Ov
абонент	11596	autre	#а аб бо он не ен нт т#	-2.295805781609293	0	h	0	0	0.1594538337732292	0.4380053248192537	0.4573527476761889	0.5138145481753463	3	d	a	I	1	m	0	0	0	абонентский		2444	абонент	cDent	sk
хмель	3017	slave	#х хм ме ел ль ь#	-0.8002967641332137	0	0	c	0	0.2147098735844603	0.3600360582260408	0.5418841888380735	0.3877582027999501	1	d	a	I	2	m	0	0	0	хмельной		2382	хмел	cDent	n
точка	114290	slave	#т то оч чк ка а#	3.3631854674998367	0	0	c	0	0.2046757691719066	0.2217370966233392	0.4576780543561634	0.4197525524448592	2	ad	a	II	3	f	1	palat	0	точечный		2380	точеч	cAlv	n
идиот	8054	autre	#и ид ди ио от т#	-1.404062364988505	0	h	0	0	0.2803994989148187	0.5728620671078893	0.3943679139028426	0.4695030217897065	3	d	a	I	1	m	0	0	0	идиотский		2358	идиот	cDent	sk
колесо	29033	slave	#к ко ол ле ес со о#	0.2948870141916425	0	0	c	0	0.191971883827373	0.3806631700890091	0.6156817062008442	0.4313672870561819	3	d	d	I	1	n	0	0	0	колесный		2314	колес	cDent	n
календарь	4778	autre	#к ка ал ле ен нд да ар рь ь#	-0.072604162930966	0	0	c	0	0.1582210685591315	0.216500553551698	0.3381935106709455	0.3395344258724987	3	d	b	I	2	m	0	0	0	календарный		2293	календар	cDent	n
клиент	53161	autre	#к кл ли ие ен нт т#	-1.2621290629640858	0	h	0	0	0.2306424547582604	0.5489598184466675	0.4801130253516894	0.47662412386704	2	d	a	I	1	m	0	0	0	клиентский		2167	клиент	cDent	sk
янтарь	800	slave	#я ян нт та ар рь ь#	-1.6030762666110476	0	0	c	0	0.1952527142210253	0.3629198039588091	0.4528324987687996	0.3159803650316953	2	d	b	I	2	m	0	0	0	янтарный		2137	янтар	cDent	n
тайга	8656	autre	#т та ай йг га а#	0.9257017258685808	0	0	c	0	0.5026467072596754	0.4215742736441967	0.6087537248663569	0.3850034790686297	2	d	b	II	3	f	1	palat	0	таежный		2123	таеж	cAlv	n
июнь	77069	autre	#и ию юн нь ь#	0.4912376205738784	0	0	0	a	0.1944509693536603	0.2671193308232442	0.1915095221495092	0.9897089639910048	2	d	a	I	2	m	0	0	0	июньский		2120	июн	cDent	sk
витамин	8200	autre	#в ви ит та ам ми ин н#	-1.6779728997513073	0	0	c	0	0.1333124262152679	0.2897052647271901	0.6051111183059723	0.4249828249388176	3	d	a	I	1	m	0	0	0	витаминовый		2117	витамин	cDent	Ov
цемент	4004	autre	#ц це ем ме ен нт т#	-1.1688098413045955	0	0	c	0	0.1768297137881773	0.2328513919903065	0.6590600856252905	0.457024011306516	2	d	a	I	1	m	0	0	0	цементный		2094	цемент	cDent	n
жемчуг	3869	autre	#ж же ем мч чу уг г#	0.1103291061191468	0	0	c	0	0.2290542521444335	0.4101084585072076	0.6284726785394025	0.3790255460385755	2	ad	c	I	3	m	0	palat	0	жемчужный		2085	жемчуж	cAlv	n
курс	75555	autre	#к ку ур рс с#	-1.0583496395657082	0	0	0	a	0.1815805277248821	0.3735081584144378	0.4500342932399607	0.4889816209947382	1	d	a	I	1	m	0	0	0	курсовой		2073	курс	cDent	Ov
лимон	3412	autre	#л ли им мо он н#	-1.9708163034225	0	0	c	0	0.2326304168746455	0.4457287327354599	0.6606852128427735	0.4908282197738039	2	d	a	I	1	m	0	0	0	лимонный		2026	лимон	cDent	n
костер	18956	slave	#к ко ос ст те ер р#	-3.550958083316292	0	0	c	0	0.2150631363668773	0.3697458349643414	0.5168871509583753	0.3756930090912011	2	d	b	I	1	m	1	0	0	костровый		2014	костр	cDent	Ov
гора	104580	slave	#г го ор ра а#	0.8394481098550196	0	0	c	0	0.4798530656608651	0.3076198125344985	0.6616557327429661	0.3815780376465629	2	d	f	II	1	f	0	0	0	горский		1991	гор	cDent	sk
яблоко	22532	slave	#я яб бл ло ок ко о#	0.4917623638608633	0	0	c	0	0.2188241296730773	0.3625000890728951	0.627848893883276	0.3994591026684081	3	aad	a	I	3	n	0	palat	0	яблочный		1983	яблоч	cAlv	n
новость	21489	slave	#н но ов во ос ст ть ь#	1.2913049169205766	0	0	c	0	0.1729478177302657	0.3771134179586999	0.4391641680042983	0.4432572432070394	2	ad	e	III	8	f	0	0	0	новостной		1941	новост	cDent	n
граф	45287	autre	#г гр ра аф ф#	-0.6774192442448368	0	h	c	0	0.4507985586664066	0.6732749994292812	0.2999026778390757	0.3193103553939789	1	d	a	I	1	m	0	0	0	графский		1927	граф	cLab	sk
квартал	10262	autre	#к кв ва ар рт та ал л#	-2.6790781206461847	0	0	c	a	0.3491319326962315	0.2153399414530551	0.5238636777114649	0.3301090433031632	2	d	a	I	1	m	0	mouil	0	квартальный		1917	квартал	cDent	n
станок	8393	slave	#с ст та ан но ок к#	0.1478019545770684	0	0	c	0	0.1630760101030059	0.3599830804517901	0.5818021538164854	0.4996505802428596	2	d	b	I	3	m	1	0	0	станковый		1908	станк	cVel	Ov
сбыт	8468	slave	#с сб бы ыт т#	-0.2526535974239491	0	0	0	a	0.1925255208244204	0.3281640178206716	0.3896436107129759	0.5131315435968533	1	d	a	I	1	m	0	0	0	сбытовой		1902	сбыт	cDent	Ov
апельсин	3898	autre	#а ап пе ел ль ьс си ин н#	-3.020067948562848	0	0	c	0	0.2624025134542281	0.4083005099031409	0.7021940882245986	0.3998333699826903	3	d	a	I	1	m	0	0	0	апельсиновый		1900	апельсин	cDent	Ov
ковер	14047	slave	#к ко ов ве ер р#	-2.3173587649877807	0	0	c	0	0.2752409795036969	0.3576999007944478	0.6072526279288343	0.3648130342837274	2	d	b	I	1	m	1	0	0	ковровый		1838	ковр	cDent	Ov
инвалид	20458	autre	#и ин нв ва ал ли ид д#	-2.215683767696248	0	h	0	0	0.2006894138603462	0.4079386112339291	0.3202439237809089	0.2987215686956202	3	d	a	I	1	m	0	0	0	инвалидный		1825	инвалид	cDent	n
склад	21912	slave	#с ск кл ла ад д#	0.4492199486570897	0	0	c	0	0.2083621169495896	0.2975975301343083	0.5514345404218506	0.4214086198915942	1	d	a	I	1	m	0	0	0	складной		1824	склад	cDent	n
тыл	12301	slave	#т ты ыл л#	-0.1874908186359888	0	0	0	a	0.3798747319492752	0.4120324867798596	0.5258389607536449	0.4489927933947381	1	d	c	I	1	m	0	0	0	тыловой		1808	тыл	cDent	Ov
желчь	1748	slave	#ж же ел лч чь ь#	0.3951729067143883	0	0	c	0	0.1705504679738167	0.2741824635035955	0.5486845509519106	0.4109099436506099	1	d	a	III	8	f	0	0	0	желчный		1805	желч	cAlv	n
боль	44925	slave	#б бо ол ль ь#	-0.5233907339036007	0	0	0	a	0.142628270715329	0.2609601729494925	0.4798504973917796	0.5855638245295305	1	d	a	III	8	f	0	0	0	болевой		1774	бол	cDent	Ov
интеллигент	6578	autre	#и ин нт те ел лл ли иг ге ен нт т#	-4.031479338717383	0	h	0	0	0.2040122425249426	0.5608058185484138	0.2415719623580872	0.4181812168490967	4	d	a	I	1	m	0	0	0	интеллигентский		1769	интеллигент	cDent	sk
юниор	2214	autre	#ю юн ни ио ор р#	-0.6599909692491823	0	h	0	0	0.3334606005065223	0.3912781986837196	0.3458380342503363	0.4883985937131959	3	d	a	I	1	m	0	0	0	юниорский		1769	юниор	cDent	sk
десант	3756	autre	#д де ес са ан нт т#	-2.282149656635988	0	0	0	a	0.40301868212295	0.4221490322967247	0.5333110232716335	0.5217188275053977	2	d	a	I	1	m	0	0	0	десантный		1755	десант	cDent	n
кандидат	56043	autre	#к ка ан нд ди ид да ат т#	-2.032052059931268	0	h	0	0	0.1863342082356073	0.3898426261505567	0.2144597773863661	0.3266572674200131	3	d	a	I	1	m	0	0	0	кандидатский		1754	кандидат	cDent	sk
хор	18503	autre	#х хо ор р#	-1.0074893091106254	0	0	c	0	0.2085816913424635	0.3900743719478831	0.4904687680731029	0.479313804134794	1	d	c	I	1	m	0	0	0	хоровой		1744	хор	cDent	Ov
близнец	6903	slave	#б бл ли из зн не ец ц#	-0.4099403632027671	0	h	0	0	0.3281618716528549	0.4619427354594173	0.2904067600100844	0.3143498886841113	2	d	b	I	5	m	0	0	0	близнецовый		1742	близнец	cDent	Ov
люди	181	slave	#л лю юд ди и#	-0.3009611683166093	0	h	0	0	0.2677669001394404	0.3476901281768906	0.2592403892167264	0.2737618891077198	2	ad	a	I	3	m	0	mouil	0	людный		1720	люд	cDent	n
керосин	4026	autre	#к ке ер ро ос си ин н#	-3.307309826040765	0	0	c	0	0.1627344304555396	0.305767893785175	0.6181737977936548	0.3635125810178727	3	d	a	I	1	m	0	0	0	керосиновый		1689	керосин	cDent	Ov
слеза	67877	slave	#с сл ле ез за а#	3.097613401814809	0	0	c	0	0.2004098734317033	0.2866740373957032	0.4606922675072248	0.5108033113344489	2	d	f	II	1	f	0	0	0	слезный		1658	слез	cDent	n
дым	29944	slave	#д ды ым м#	-0.6144956706175182	0	0	c	0	0.18331267243025	0.2571678536412727	0.5541895134446901	0.4838067006029967	1	d	c	I	1	m	0	0	0	дымовой		1643	дым	cLab	Ov
гриб	14950	slave	#г гр ри иб б#	-1.0749837577590684	0	0	c	0	0.1937873650313041	0.4829616550604657	0.6498350448609327	0.3510183073227187	1	d	b	I	1	m	0	0	0	грибной		1641	гриб	cLab	n
пальма	6385	autre	#п па ал ль ьм ма а#	1.1883578206209728	0	0	c	0	0.2679591287853485	0.3637976122286249	0.5882001923930886	0.2994790880862445	2	ad	a	II	1	f	0	0	0	пальмовый		1641	пальм	cLab	Ov
резонанс	4186	autre	#р ре ез зо он на ан нс с#	-0.8600724406545199	0	0	0	a	0.1556277638829394	0.1546813881887697	0.2712823269503125	0.401770855168985	3	d	a	I	1	m	0	0	0	резонансный		1641	резонанс	cDent	n
фанат	15173	autre	#ф фа ан на ат т#	-2.264399455269368	0	h	0	0	0.3668823309283515	0.4161090742391091	0.4062601521023036	0.4085217998860352	2	d	a	I	1	m	0	0	0	фанатский		1633	фанат	cDent	sk
озеро	35603	slave	#о оз зе ер ро о#	0.4248554452106008	0	0	c	0	0.4412288273718322	0.3491934899273142	0.6475738212345675	0.3587314996196556	3	aad	a	I	1	n	0	0	0	озерный		1607	озер	cDent	n
атлас	2990	autre	#а ат тл ла ас с#	-1.416429647015369	0	0	c	0	0.2010098850667729	0.2163696174633672	0.5135574612206592	0.3085178948895264	2	ad	a	I	1	m	0	0	0	атласный		1601	атлас	cDent	n
